#,"Date Time, GMT -0400","Temp, °F",Unnamed: 3,Unnamed: 4
12448.0,2021-03-29 11:28:35,72.844759765625,,
12449.0,2021-03-29 11:28:55,72.7675390625,,
12450.0,2021-03-29 11:29:15,72.844759765625,,
12451.0,2021-03-29 11:29:35,72.92198046875001,,
12452.0,2021-03-29 11:29:55,72.844759765625,,
12453.0,2021-03-29 11:30:15,72.844759765625,,
12454.0,2021-03-29 11:30:35,72.7675390625,,
12455.0,2021-03-29 11:30:55,72.7675390625,,
12456.0,2021-03-29 11:31:15,72.844759765625,,
12457.0,2021-03-29 11:31:35,72.7675390625,,
12458.0,2021-03-29 11:31:55,72.7675390625,,
12459.0,2021-03-29 11:32:15,72.7675390625,,
12460.0,2021-03-29 11:32:35,72.690318359375,,
12461.0,2021-03-29 11:32:55,72.7675390625,,
12462.0,2021-03-29 11:33:15,72.7675390625,,
12463.0,2021-03-29 11:33:35,72.690318359375,,
12464.0,2021-03-29 11:33:55,72.690318359375,,
12465.0,2021-03-29 11:34:15,72.690318359375,,
12466.0,2021-03-29 11:34:35,72.7675390625,,
12467.0,2021-03-29 11:34:55,72.7675390625,,
12468.0,2021-03-29 11:35:15,72.7675390625,,
12469.0,2021-03-29 11:35:35,72.61309765625,,
12470.0,2021-03-29 11:35:55,72.690318359375,,
12471.0,2021-03-29 11:36:15,72.690318359375,,
12472.0,2021-03-29 11:36:35,72.7675390625,,
12473.0,2021-03-29 11:36:55,72.690318359375,,
12474.0,2021-03-29 11:37:15,72.690318359375,,
12475.0,2021-03-29 11:37:35,72.690318359375,,
12476.0,2021-03-29 11:37:55,72.690318359375,,
12477.0,2021-03-29 11:38:15,72.690318359375,,
12478.0,2021-03-29 11:38:35,72.690318359375,,
12479.0,2021-03-29 11:38:55,72.61309765625,,
12480.0,2021-03-29 11:39:15,72.61309765625,,
12481.0,2021-03-29 11:39:35,72.535876953125,,
12482.0,2021-03-29 11:39:55,72.535876953125,,
12483.0,2021-03-29 11:40:15,72.61309765625,,
12484.0,2021-03-29 11:40:35,72.535876953125,,
12485.0,2021-03-29 11:40:55,72.535876953125,,
12486.0,2021-03-29 11:41:15,72.61309765625,,
12487.0,2021-03-29 11:41:35,72.61309765625,,
12488.0,2021-03-29 11:41:55,72.61309765625,,
12489.0,2021-03-29 11:42:15,72.61309765625,,
12490.0,2021-03-29 11:42:35,72.535876953125,,
12491.0,2021-03-29 11:42:55,72.61309765625,,
12492.0,2021-03-29 11:43:15,72.535876953125,,
12493.0,2021-03-29 11:43:35,72.535876953125,,
12494.0,2021-03-29 11:43:55,72.535876953125,,
12495.0,2021-03-29 11:44:15,72.535876953125,,
12496.0,2021-03-29 11:44:35,72.535876953125,,
12497.0,2021-03-29 11:44:55,72.45865625,,
12498.0,2021-03-29 11:45:15,72.535876953125,,
12499.0,2021-03-29 11:45:35,72.61309765625,,
12500.0,2021-03-29 11:45:55,72.535876953125,,
12501.0,2021-03-29 11:46:15,72.535876953125,,
12502.0,2021-03-29 11:46:35,72.61309765625,,
12503.0,2021-03-29 11:46:55,72.45865625,,
12504.0,2021-03-29 11:47:15,72.45865625,,
12505.0,2021-03-29 11:47:35,72.45865625,,
12506.0,2021-03-29 11:47:55,72.45865625,,
12507.0,2021-03-29 11:48:15,72.45865625,,
12508.0,2021-03-29 11:48:35,72.45865625,,
12509.0,2021-03-29 11:48:55,72.535876953125,,
12510.0,2021-03-29 11:49:15,72.45865625,,
12511.0,2021-03-29 11:49:35,72.45865625,,
12512.0,2021-03-29 11:49:55,72.381435546875,,
12513.0,2021-03-29 11:50:15,72.45865625,,
